start	end	text
3714480	3715080	red
3715080	3715760	not blue
3715760	3716660	everything you
3716660	3717220	see in red
3717220	3718060	changes
3718060	3719040	hop by hop
3719040	3721800	or at least
3721800	3722600	can't change
3722600	3726340	time to live
3726340	3727060	always changes
3727060	3728200	for every hop
3728200	3731540	fragment offset
3731540	3732420	can change
3732420	3733000	if a router
3733000	3733700	refragments
3733700	3734140	the packet
3734140	3735160	for example
3735160	3735500	if you see
3735500	3735860	the packet
3735860	3736380	of 1500
3736380	3737100	bytes
3737100	3737620	and the
3737620	3738080	next hop
3738080	3738560	only takes
3738560	3739320	800 bytes
3739320	3739800	maximum
3739800	3740520	so you
3740520	3740740	have to
3740740	3741280	split that
3741280	3741620	in two
3741620	3742940	and that
3742940	3743300	changes
3743300	3743720	the header
3743720	3744100	checksum
3744100	3744480	will change
3744480	3744720	too
3744720	3745220	in fact
3745220	3745460	the header
3745460	3745780	checksum
3745780	3746100	changes
3746100	3746640	anytime
3746640	3747000	anyway
3747000	3747300	because
3747300	3747800	time to live
3747800	3748180	changes
3748180	3748840	yeah
3748840	3753960	absolutely
3753960	3755360	absolutely
3755360	3756240	it should
3756240	3756600	change
3756600	3757120	but I think
3757120	3758240	IHL is not
3758240	3758820	including the
3758820	3759140	options
3759140	3760640	I think
3760640	3762220	it is
3762220	3762820	I think
3762820	3763120	it's back
3763120	3763400	to his
3763400	3763680	question
3763680	3764100	why is it
3764100	3764440	five
3764440	3765020	I think
3765020	3765240	it is
3765240	3765460	just
3765460	3765800	waste
3765800	3767240	but I
3767240	3767460	double
3767460	3767760	check
3767760	3769420	my memory
3769420	3770100	is just
3770100	3770360	like
3770360	3771800	why
3771800	3773220	yeah
3773220	3773880	I looked
3773880	3774120	it up
3774120	3774900	it has
3774900	3775220	to be
3775220	3775580	like the
3775580	3775820	minimum
3775820	3776240	value
3776240	3776500	is
3776500	3777000	five
3777000	3778940	and the
3778940	3779160	max
3779160	3779760	is 15
3779760	3780360	max
3780360	3780960	is 15
3780960	3781480	but
3781480	3782700	I think
3782700	3784240	he's right
3784240	3784760	because if
3784760	3785340	you record
3785340	3785840	the route
3785840	3787300	it will go
3787300	3787920	over 15
3787920	3788840	so I have to
3788840	3789240	look up the
3789240	3789760	answer to that
3789760	3790080	question
3790080	3790600	what happens
3790600	3790980	I think
3790980	3791000	I think
3791000	3791620	I think
3791620	3791900	it should
3791900	3792200	not
3792200	3792440	but
3792440	3794120	don't know
3794120	3795300	anyway
3795300	3795660	so
3795660	3797440	one of the
3797440	3797760	things I
3797760	3798260	point out
3798260	3798720	is these
3798720	3799760	red fields
3799760	3800100	they can
3800100	3800500	change
3800500	3801260	in transit
3801260	3803080	okay
3803080	3803460	the other
3803460	3803960	fields must
3803960	3804600	be the same
3804600	3809440	IPv6
3809440	3810140	in contrast
3810140	3811340	very different
3811340	3811940	but notice
3811940	3812540	the version number
3812540	3812800	right
3812800	3813780	that's the
3813780	3814380	common language
3814380	3814840	they have
3814840	3815820	see the version
3815820	3816040	number
3816040	3816360	in the very
3816360	3816660	corner
3816660	3817920	same
3817920	3818620	same field
3818620	3819020	same
3819020	3819640	same length
3819640	3820500	this is how
3820500	3820780	you know
3820780	3821580	oh IPv6
3821580	3822340	IPv4
3822340	3822760	yeah
3822760	3823900	when you say
3823900	3824520	you can't
3824520	3824820	change the
3824820	3825040	route
3825040	3825960	are you
3825960	3826480	including
3826480	3826820	like
3826820	3827540	adding
3827540	3828680	routers
3828680	3829000	because that
3829000	3829300	would change
3829300	3829820	the source
3829820	3830920	or destination
3830920	3833240	shouldn't
3833240	3833480	right
3833480	3834140	because IPv
3834140	3834460	was designed
3834460	3835020	before NAT
3835020	3835640	yeah
3835640	3836580	yes
3836580	3837020	of course
3837020	3837460	NATs are
3837460	3837860	an exception
3837860	3839320	I mean
3839320	3839600	you could
3839600	3840280	always do
3840280	3840700	things that
3840700	3840940	you're not
3840940	3841460	supposed to
3841460	3841660	right
3841660	3842040	in a way
3842040	3843120	but NAT
3843120	3843660	was originally
3843660	3844160	a hack
3844160	3845320	that people
3845320	3845720	frowned
3845720	3846000	upon
3846000	3846280	now
3846280	3846620	it's a
3846620	3846880	standard
3846880	3847220	2
3847220	3847680	so it
3847680	3848300	co-exists
3848300	3850100	yeah
3850100	3851140	okay
3851140	3851720	so now
3851720	3852560	notice
3852560	3853380	no options
3853380	3854040	anymore
3854040	3855120	notice
3855120	3855820	no fragments
3855820	3856240	anymore
3856240	3858340	much cleaner
3858340	3858900	design
3858900	3861540	destination
3861540	3861920	that is
3861920	3862660	128
3862660	3863160	source
3863160	3863480	that is
3863480	3863980	128
3863980	3864760	we'll not
3864760	3865140	run out
3865140	3865580	of that
3865580	3866620	there probably
3866620	3868600	you know
3868600	3869220	more than
3869220	3869880	grains of sand
3869880	3870200	on this
3870200	3870460	earth
3870460	3871200	right
3871200	3873280	2 to the
3873280	3873680	128
3873680	3874220	is a giant
3874220	3874540	number
3874540	3875860	payload
3875860	3876420	length
3876420	3877260	that's the
3877260	3877440	length
3877440	3877660	of a
3877660	3877820	payload
3877820	3878160	you don't
3878160	3878660	need the
3878660	3878960	internet
3878960	3879240	header
3879240	3879540	length
3879540	3880560	because it's
3880560	3880860	fixed
3880860	3881300	so a
3881300	3881560	payload
3881560	3881860	length
3881860	3882260	is everything
3882260	3882580	that comes
3882580	3882860	after
3882860	3884960	next header
3884960	3886400	next header
3886400	3886700	means
3886700	3887140	particle
3887140	3887620	which
3887620	3887960	particle
3887960	3888240	is going
3888240	3888660	to end up
3888660	3889320	in the
3889320	3889560	header
3889560	3889900	after
3889900	3890660	meaning
3890660	3892100	whatever
3892100	3892440	starts
3892440	3892900	here
3892900	3894240	right
3894240	3895100	is not
3895100	3895300	just
3895300	3895940	playing data
3895940	3896420	it's another
3896420	3896800	particle
3896800	3897320	like
3897320	3897800	transport
3897800	3898300	or
3898300	3898640	another
3898640	3899520	or something
3899520	3899820	else
3899820	3900460	so you
3900460	3900720	need to
3900720	3901060	tell
3901060	3902380	the
3902380	3902580	IP
3902580	3902820	header
3902820	3903680	to which
3903680	3903940	particle
3903940	3904340	to pass
3904340	3904560	this
3904560	3905080	next
3905080	3906740	hop limit
3906740	3907320	that's the
3907320	3908020	time to live
3908020	3908720	that's still
3908720	3909200	there
3909200	3910080	right
3910080	3910540	but it's
3910540	3911080	2,
3911180	3911360	3,
3911480	3911680	4,
3911800	3912080	5,
3912200	3912460	6,
3912520	3912700	7,
3912700	3913080	8
3913080	3913460	now
3913460	3915240	ok
3915240	3915540	same
3915540	3916940	shouldn't
3916940	3917340	be hopping
3917340	3917660	too much
3917660	3918260	but in fact
3918260	3918620	the number
3918620	3918880	of hops
3918880	3919100	on the
3919100	3919360	internet
3919360	3919860	has gone
3919860	3920200	down
3920200	3920580	over the
3920580	3920860	years
3920860	3922020	you know
3922020	3922320	why
3922320	3924180	big ASPs
3924180	3925140	big giant
3925140	3925640	ASPs
3925640	3927000	long haul
3927000	3927780	lines
3927780	3928740	without
3928740	3929160	problems
3929160	3929360	right
3929360	3929680	so you
3929680	3930160	can basically
3930160	3930660	do one
3930660	3930980	hop
3930980	3931800	and cross
3931800	3932340	most of
3932340	3932700	the US
3932700	3933020	in one
3933020	3933200	hop
3933200	3934780	so
3934780	3935440	if you
3935440	3935640	do
3935640	3936240	just for
3936240	3936540	fun
3936540	3937160	pick your
3937160	3938120	most exotic
3938120	3938540	location
3938540	3938740	in
3938740	3938920	India
3938920	3939240	you can
3939240	3939580	think of
3939580	3939800	like
3939800	3940140	again
3940140	3942500	Slabonia
3942500	3943060	or Kravistan
3943060	3943600	somewhere
3943600	3943880	and
3943880	3944440	try
3944440	3944760	to do
3944760	3944880	a
3944880	3945160	tracer
3945160	3945500	you
3945500	3945720	won't
3945720	3945940	see
3945940	3946220	that
3946220	3946460	many
3946460	3946780	hops
3946780	3947320	surprisingly
3947320	3949080	anyway
3949080	3949440	flow
3949440	3949840	label
3949840	3950640	traffic
3950640	3951000	class
3951000	3952240	is
3952240	3952620	again
3952620	3953100	quality
3953100	3953280	of
3953280	3953560	service
3953560	3953760	that
3953760	3954000	talks
3954000	3954260	about
3954260	3954940	is this
3954940	3955160	like
3955160	3955420	a
3955420	3956320	video
3956320	3956560	that
3956560	3956700	you
3956700	3956840	need
3956840	3956960	to
3956960	3957200	see
3957200	3957380	in
3957380	3957540	real
3957540	3957980	time
3957980	3958220	or
3958220	3958380	is
3958380	3958560	this
3958560	3958760	like
3958760	3958880	a
3958880	3959120	file
3959120	3959560	transfer
3959560	3960460	so
3960460	3961040	does
3961040	3961500	understand
3961500	3961660	what
3961660	3961900	quality
3961900	3962060	of
3962060	3962320	service
3962320	3962560	means
3962560	3963080	or
3963080	3963220	is
3963220	3963340	this
3963340	3963500	like
3963500	3963660	a
3963660	3964000	terminal
3964000	3964280	where
3964280	3964460	you're
3964460	3964820	typing
3964820	3965240	and
3965240	3965440	again
3965440	3965660	it's
3965660	3965900	one
3965900	3966740	character
3966740	3966960	per
3966960	3967300	packet
3967300	3968160	so
3968160	3968620	the
3968620	3969080	delay
3973060	3973460	different
3973460	3973860	for
3973860	3974120	different
3974120	3974480	types
3974480	3974640	of
3974640	3974960	traffic
3974960	3975880	and
3975880	3976180	that's
3976180	3976420	what
3976420	3977280	traffic
3977280	3977780	class
3977780	3977960	is
3977960	3978280	supposed
3978280	3978480	to
3978480	3979060	capture
3979060	3980640	flow
3980640	3981040	label
3981040	3981380	is
3981380	3981700	really
3981700	3982000	for
3982000	3982420	connection
3982420	3982820	ID
3982820	3984100	think
3984100	3984300	about
3984300	3985320	connection
3985320	3985800	ID
3985800	3987140	between
3987140	3988900	the
3988900	3989200	two
3989200	3990220	IP
3990220	3991400	interfaces
3991400	3992500	source
3992500	3992720	and
3992720	3993100	this
3993100	3993340	page
3993340	3995400	but
3995400	3995580	there's
3995580	3995720	no
3995720	3996100	connection
3996100	3996320	as
3996320	3996600	such
3996600	3996900	right
3996900	3998260	because
3998260	3998660	IP
3998660	3998800	is
3998800	3999180	connection
3999180	4001640	okay
4001640	4001820	so
4001820	4002000	this
4002000	4002120	is
4002120	4002300	just
4002300	4002420	a
4002420	4002620	side
4002620	4002760	by
4002760	4002980	side
4002980	4003420	comparison
4003420	4003740	with
4003740	4003760	the
4003760	4003920	same
4003920	4004260	things
4004260	4006980	so
4006980	4007300	yes
4007300	4007920	IPv6
4007920	4008120	Harry
4008120	4008260	is
4008260	4008640	longer
4008640	4009180	because
4009180	4009360	the
4009360	4009700	addresses
4009700	4009900	are
4009900	4010080	much
4010080	4010400	longer
4010400	4011300	but
4011300	4011580	in
4011580	4011760	terms
4011760	4011920	of
4011920	4012160	like
4012160	4012960	its
4012960	4013260	format
4013260	4013500	it's
4013500	4013840	cleaner
4013840	4014380	smaller
4014380	4014780	right
4014780	4016900	so
4016900	4017160	in
4017160	4017260	the
4017260	4017440	rest
4017440	4017560	of
4017560	4017660	this
4017660	4017840	we're
4017840	4017940	going
4017940	4018000	to
4018000	4018160	use
4018160	4019240	IPv4
4019240	4020660	so
4020660	4020820	what
4020820	4020940	is
4020940	4021800	the
4021800	4022000	goal
4022000	4022160	of
4022160	4022820	IPv4
4022820	4023720	IPv4
4023720	4024040	well
4024040	4024820	tries
4024820	4024980	to
4024980	4025240	address
4025240	4025400	the
4025400	4025720	problems
4025720	4025900	that
4025900	4026000	I
4026000	4026300	presented
4026300	4026440	in
4026440	4026520	the
4026520	4026840	beginning
4026840	4027600	you
4027600	4027760	want
4027760	4027840	to
4027840	4028120	verify
4028120	4028380	the
4028380	4028640	source
4028640	4028780	of
4028780	4029400	IPv4
4029400	4030300	okay
4030300	4031080	that
4031080	4031160	is
4032980	4033380	that
4033380	4033860	replay
4033860	4034400	and
4034400	4035000	reordering
4035000	4035180	of
4035180	4035620	patterns
4035620	4037500	reordering
4037500	4038000	can happen
4038000	4038540	accidentally
4038540	4038960	by the
4038960	4039200	way
4039200	4041140	right
4041140	4041640	replay
4041640	4042300	not
4042300	4042700	likely
4042700	4043620	very
4043620	4044000	unlikely
4044000	4044360	replay
4044360	4044640	happens
4044640	4045520	reordering
4045520	4045700	can
4045700	4046020	happen
4046020	4047320	reordering
4047320	4047500	can
4047500	4047900	happen
4047900	4048380	for
4048380	4048720	following
4048720	4049080	reasons
4049080	4049500	on
4049500	4049640	the
4049640	4049980	internet
4049980	4051100	there
4051100	4051220	is
4051220	4051420	no
4051420	4051860	guarantee
4051860	4052920	that
4052920	4053420	packets
4053420	4054260	sent
4054260	4054800	at
4054800	4055080	time
4055080	4055280	t
4055280	4056560	will
4056560	4057020	arrive
4057020	4058220	before
4058220	4058560	the
4058560	4058880	packet
4058880	4059120	that
4059120	4059420	sent
4059420	4059660	at
4059660	4060000	time
4060000	4060200	t
4060200	4060460	1
4060460	4062540	you
4062540	4062660	see
4062660	4062880	what I'm
4062880	4063100	saying
4063100	4064440	do
4064440	4064520	you
4064520	4064680	know
4064680	4064940	why
4064940	4065120	that
4065120	4065360	is
4065360	4068480	on
4068480	4068620	the
4068620	4068980	internet
4068980	4070400	the
4070400	4070680	route
4070680	4071120	between
4071120	4071560	two
4071560	4072520	IP
4072520	4072980	addresses
4072980	4073460	is
4073460	4073680	never
4073680	4074040	fixed
4074040	4075920	you
4075920	4076100	can
4076100	4076320	send
4076320	4076500	two
4076500	4076900	packets
4076900	4077160	in
4077160	4077420	rapid
4077420	4077900	succession
4077900	4078740	theoretically
4078740	4079560	they
4079560	4079780	can
4079780	4080020	take
4080020	4080380	completely
4080380	4080760	different
4080760	4081140	routes
4081140	4082600	theoretically
4082600	4083360	doesn't
4083360	4083640	happen
4083640	4084180	most of
4084180	4084280	the
4084280	4084480	time
4084480	4084680	but
4084680	4084820	they
4084820	4085040	can
4085040	4085620	there
4085620	4085760	is
4085760	4086120	actually
4086120	4086540	a
4086540	4086840	which
4086840	4087280	is
4087280	4088120	where
4088120	4088620	they
4088620	4089360	made
4089360	4089840	tiny
4089840	4090760	in
4090760	4091900	like
4091900	4093340	changes
4093340	4093540	to
4093540	4093660	the
4093660	4093940	IP
4093940	4094540	packets
4094540	4095080	that
4095080	4095220	didn't
4095220	4095460	actually
4095460	4095740	affect
4095740	4095880	the
4095880	4096240	contents
4096240	4096400	or
4096400	4096580	whatever
4096580	4097160	and
4097160	4097440	change
4097440	4097600	the
4097600	4097860	routing
4097860	4098020	in
4098020	4098180	such
4098180	4098260	a
4098260	4098400	way
4098400	4098660	that
4098660	4099380	it
4099380	4099500	would
4099500	4099660	either
4099660	4099980	get
4099980	4100960	censored
4100960	4101100	or
4101100	4101320	not
4101320	4101860	censored
4101860	4102940	based
4102940	4103120	on
4103120	4103340	the
4103340	4103660	routed
4103660	4103900	way
4103900	4105400	yeah
4105400	4105580	I
4105580	4105740	could
4105740	4105940	see
4105940	4106320	that
4106320	4106760	but
4106760	4107220	just
4107220	4107420	the
4107420	4107680	first
4107680	4108340	the
4108340	4108560	first
4108560	4108840	part
4108840	4109720	of
4109720	4109840	what
4109840	4109940	you
4109940	4110200	said
4110200	4111120	by
4111120	4111840	subtly
4111840	4112340	changing
4112340	4113020	something
4113020	4113220	in
4113220	4113320	the
4113320	4113500	header
4113500	4113840	okay
4113840	4115840	remember
4115840	4116220	that
4116220	4116920	quality
4116920	4117080	of
4117080	4117380	service
4117380	4119040	that
4119040	4119280	could
4119280	4119640	change
4119640	4119820	the
4119820	4120020	route
4120020	4121020	so
4121020	4121180	for
4121180	4121460	example
4121460	4121680	you
4121680	4121880	might
4121880	4122140	send
4122140	4122500	video
4122500	4122900	packets
4122900	4123460	via
4123460	4123920	one
4123920	4124180	route
4124180	4125320	and
4125320	4125620	let's
4125620	4125860	say
4125860	4126600	conferencing
4126600	4127160	video
4127160	4128180	packets
4128180	4129460	for
4129460	4130660	streaming
4130660	4131080	video
4131080	4131560	service
4131560	4131880	on
4131880	4132080	one
4132080	4132400	route
4132400	4133160	zoom
4133160	4133440	via
4133440	4133840	different
4133840	4134180	route
4134180	4136000	because
4136000	4136760	zoom
4136760	4137160	is more
4137160	4137520	delay
4137520	4138040	sensitive
4138040	4139440	than
4139440	4139660	let's
4139660	4139760	say
4139760	4140080	streaming
4140080	4140460	video
4140460	4140840	that
4140840	4140940	you
4140940	4141080	could
4141080	4141480	buffer
4141480	4142700	right
4142700	4143020	streaming
4143020	4143360	video
4143360	4143560	is
4143560	4144260	pre-recorded
4144260	4145160	you
4145160	4145560	can
4145560	4146020	buffer
4146020	4147300	right
4147300	4147620	and
4147620	4147740	there
4147740	4147840	is
4147840	4148120	some
4148120	4148940	tolerance
4148940	4149140	to
4149140	4149480	delay
4149480	4149760	right
4149760	4150040	because
4150040	4150180	of
4150180	4150320	the
4150320	4150720	buffering
4150720	4150840	on
4150840	4150940	the
4150940	4151280	receiving
4151280	4151640	side
4151640	4152100	but
4152100	4152240	when
4152240	4152360	you
4152360	4152500	are
4152500	4152940	telecom
4152940	4153240	fishing
4153240	4153740	it
4153740	4153980	is
4153980	4154700	pre-recorded
4154700	4154940	right
4154940	4155640	it is
4155640	4155840	real
4155840	4156220	time
4156220	4156420	so
4156420	4156620	there is
4156620	4156780	no
4156780	4157280	buffering
4157280	4157580	right
4157580	4158640	so
4158640	4159080	you
4159080	4159220	see
4159220	4159360	how
4159360	4159640	different
4159640	4159920	quality
4159920	4160080	of
4160080	4160360	service
4160360	4161060	when
4161060	4161200	you
4161200	4161480	type
4161480	4161620	on
4161620	4161740	a
4161740	4162040	terminal
4162040	4162320	right
4162320	4162460	you
4162460	4162860	log in
4162860	4163220	remote
4163220	4163580	login
4163580	4164080	you
4164080	4164280	want
4164280	4164380	to
4164380	4164600	see
4164600	4165060	your
4165060	4165680	echoed
4165680	4166260	letters
4166260	4166860	right
4166860	4167080	away
4167080	4167220	you
4167220	4167320	don't
4167320	4167420	want
4167420	4167540	to
4167540	4167780	type
4167780	4168020	without
4168020	4168320	seeing
4168320	4168500	your
4168500	4168760	letters
4168760	4168920	you
4168920	4169020	know
4169020	4169100	what
4169100	4169280	means
4169280	4169680	blind
4169680	4169880	and
4169880	4170120	stupid
4170120	4170860	right
4170860	4171180	so
4171180	4171420	there is
4171420	4171520	a
4171520	4171780	different
4171780	4172100	delay
4172100	4172660	file
4172660	4173120	transfer
4173120	4173520	much
4173520	4173740	more
4173740	4174160	relaxed
4174160	4175480	right
4175480	4175660	when
4175660	4175840	you're
4175840	4176260	downloading
4176260	4176480	your
4176480	4176800	file
4176800	4178740	the
4178740	4179040	delay
4179040	4179400	requirements
4179400	4179680	are not
4179680	4179840	that
4179840	4180280	stringent
4180280	4180840	so
4180840	4181020	there's
4181020	4181140	all
4181140	4181380	different
4181380	4181780	qualities
4181780	4181980	of
4181980	4182280	service
4182280	4182920	my
4182920	4183240	guess
4183240	4183420	is
4183420	4183880	because
4183880	4184100	of
4184100	4184820	changing
4184820	4185100	that
4185100	4185420	quality
4185420	4185600	of
4185600	4185900	service
4185900	4186580	field
4186580	4186980	you
4186980	4187200	get
4187200	4187560	different
4187560	4187900	routes
4187900	4189100	I
4189100	4189260	don't
4189260	4189480	think
4189480	4189680	by
4189680	4190040	changing
4190040	4190400	packet
4190400	4190920	lengths
4190920	4191840	I
4191840	4192280	assume
4192280	4192480	you're
4192480	4192680	talking
4192680	4192860	about
4192860	4193080	same
4193080	4193360	source
4193360	4193560	same
4193560	4194040	destination
4194040	4194400	right
4194400	4195680	yeah
4195680	4196020	I can
4196020	4196180	see
4196180	4196400	that
4196400	4196800	and
4196800	4196920	you
4196920	4197040	could
4197040	4197420	definitely
4197420	4198200	change
4198200	4199300	traverse
4199300	4199680	different
4199680	4200160	countries
4200160	4201880	right
4201880	4202680	by changing
4202680	4202920	so
4202920	4203300	again
4203300	4203660	if you're
4203660	4203940	within
4203940	4204220	one
4204220	4204700	country
4204700	4206300	I mean
4206300	4206680	political
4206680	4207060	entity
4207060	4207480	I don't
4207480	4207860	see that
4207860	4208180	happening
4208180	4208480	so
4208480	4209020	I
4209020	4209420	suspect
4209420	4209740	what you're
4209740	4209980	talking
4209980	4210200	about
4210200	4210480	since you
4210480	4210640	said
4210640	4211100	censorship
4211100	4212120	that this
4212120	4212480	would be
4212480	4212960	across
4212960	4213700	borders
4213700	4216220	but
4216220	4216500	anyway
4216500	4217700	maybe not
4217700	4218000	I mean
4218000	4218520	if you're
4218520	4218880	already in
4218880	4219220	a country
4219220	4219640	that does
4219640	4220020	censorship
4220020	4220320	maybe
4220320	4221220	that doesn't
4221220	4221420	work
4221420	4223100	so
4223100	4224180	the
4224180	4224500	security
4224500	4224840	model
4224840	4225260	for IP
4225260	4225520	yeah
4225520	4226060	sorry
4226060	4226380	just very
4226380	4226780	quickly
4226780	4228400	do
4228400	4229540	users
4229540	4230620	or I guess
4230620	4230960	both the
4230960	4231460	server and
4231460	4232000	the client
4232000	4232820	do they
4232820	4233320	get to
4233320	4233680	choose
4233680	4234020	what type
4234020	4234400	of traffic
4234400	4234700	they are
4234700	4235120	doesn't that
4235120	4235640	violate
4235640	4236320	the security
4236320	4236780	principle
4236780	4237040	about
4237040	4237600	resources
4237600	4238580	in IP
4238580	4239360	yeah
4239360	4239760	well
4239760	4240080	no no
4240080	4240160	no
4240160	4240660	that's not
4240660	4240820	like
4240820	4241300	SSL
4241300	4241680	TLS
4241680	4241960	right
4241960	4242160	or
4242160	4242500	HTTP
4242500	4243420	in IP
4243420	4244220	layer
4244220	4245080	you don't
4245080	4245900	really choose
4245900	4246300	it's more
4246300	4246600	like
4246600	4248200	first of all
4248200	4248540	there's no
4248540	4248780	server
4248780	4249140	client
4249140	4250260	I mean
4250260	4250840	like in
4250840	4251140	the sense
4251140	4251500	of like
4251500	4251800	there's
4251800	4251960	some
4251960	4254080	resources
4254080	4254400	right
4254400	4254760	and there's
4254760	4255240	some users
4255240	4255940	yeah
4255940	4256460	and
4256460	4256740	so
4256740	4257060	could you
4257060	4258140	it's in their
4258140	4258480	interest
4258480	4258820	to like
4258820	4259240	choose the
4259240	4259540	best
4259540	4261540	yes
4261540	4262160	are you
4262160	4262520	saying
4262520	4263300	can a
4263300	4263920	user of
4263920	4264540	a computer
4264540	4265660	like a
4265660	4266080	laptop
4266080	4267840	hack into
4267840	4269280	IP
4269280	4270660	implementation
4270660	4271220	locally
4271220	4272460	and fix
4272460	4274240	that field
4274240	4274940	right
4274940	4275680	and change
4275680	4276040	IP
4276040	4276720	so that
4276720	4277620	it will
4277620	4278300	always put
4278300	4278900	the highest
4278900	4279880	priority
4279880	4280420	kind of
4280420	4280640	UI
4280640	4281480	yes
4281480	4281500	yes
4281500	4281940	you can
4281940	4282600	get
4282600	4282620	get
4282620	4283500	yourself
4283500	4284060	Linux
4284060	4284840	hack
4284840	4285000	it
4285000	4286340	source
4286340	4287060	available
4287060	4287840	you can
4287840	4288300	go into
4288300	4288720	the IP
4288720	4289400	implementation
4289400	4289880	and do
4289880	4290260	that
4290260	4291700	I don't
4291700	4292220	think there's
4292220	4292600	any way
4292600	4293080	to prevent
4293080	4293400	that
4293400	4294940	but
4294940	4297440	the other
4297440	4297780	way
4297780	4298280	packets
4298280	4298960	coming back
4298960	4299500	may not
4299500	4302180	care about
4302180	4302520	what you
4302520	4302700	say
4302700	4302900	right
4302900	4303240	so your
4303240	4303560	packets
4303560	4303780	might
4303780	4305200	get a
4305200	4305680	preferential
4305680	4306100	treatment
4306100	4306540	but the
4306540	4307200	return packets
4307200	4307920	won't
4307920	4308440	unless you
4308440	4308840	agree
4308840	4309440	unless you
4309440	4309700	hack
4309700	4310020	both
4310020	4313180	say I'm
4313180	4313660	Netflix
4313660	4315100	why would
4315100	4315460	I not
4315460	4315980	want to
4315980	4316600	make my
4316600	4317160	QS
4317160	4317700	the best
4317700	4318940	and sure
4318940	4319420	buffering
4319420	4320220	but I don't
4320220	4320780	want buffering
4320780	4321800	for my
4321800	4322500	users
4322500	4325400	yeah I
4325400	4326120	don't know
4326120	4326680	you could
4326680	4327260	I suspect
4327260	4327780	you could
4327780	4328740	can Netflix
4328740	4329760	detect anything
4329760	4330500	that you're
4330500	4331100	messing with
4331100	4331980	probably not
4331980	4332680	no I mean
4332680	4333360	from Netflix
4333360	4334160	oh from
4334160	4334440	Netflix
4334440	4335340	well they have
4335340	4335700	to be good
4335700	4336500	corporate citizens
4336500	4337600	right because
4337600	4338040	people can
4338040	4338660	inspect their
4338660	4339080	packets
4339080	4340540	right IP
4340540	4341200	packet headers
4341200	4341720	are visible
4341720	4345060	so this packet
4345060	4345920	inspection can
4345920	4346620	say ISP
4346620	4347040	will say
4347040	4348280	they even
4348280	4348700	Netflix
4348700	4349560	themselves have
4349560	4350320	a long distance
4350320	4351320	at least ISP
4351320	4352400	and like the
4352400	4353160	borders Netflix
4353160	4353800	right and they'll
4353800	4354440	say what the
4354440	4354780	hell are you
4354780	4355120	doing
4355120	4356680	you are choking
4356680	4357180	all the other
4357180	4357880	traffic out
4357880	4360740	I mean they do
4360740	4361300	they do
4361300	4362120	but they still
4362120	4362680	use the rest
4362680	4362840	of the
4362840	4364000	even if they
4364000	4364480	are their own
4364480	4364880	ISP
4364880	4365380	I mean their
4365380	4366100	border other
4366100	4366480	what's called
4366480	4366940	autonomous
4366940	4367360	domains
4367360	4368140	and those
4368140	4368480	will come
4368480	4368680	play
4368680	4370260	so the
4370260	4370720	IP security
4370720	4371220	one is like
4371220	4371420	this
4371420	4371620	yeah
4371620	4372900	I mean I
4372900	4373380	will use the
4373380	4374140	word machines
4374140	4374640	hosts
4374640	4375220	but what are
4375220	4375580	we really
4375580	4376200	talking about
4376200	4377080	is interfaces
4377080	4378640	right
4378640	4379640	because IP
4379640	4380500	address is not
4380500	4381060	a host
4381060	4381360	address
4381360	4382240	it's an
4382240	4382620	address of
4382620	4383040	an interface
4383040	4383940	you can have
4383940	4384560	a device that
4384560	4385140	have multiple
4385140	4385820	IP addresses
4385820	4387080	right
4387080	4387860	you do in
4387860	4388200	fact have
4388200	4388740	devices with
4388740	4389260	multiple IP
4389260	4389560	addresses
4389560	4391920	all your
4391920	4392660	phones and
4392660	4393320	laptops have
4393320	4393980	multiple IP
4393980	4394320	addresses
4394320	4397420	but just
4397420	4398140	simplifies things
4398140	4398500	like this
4398500	4399700	so it
4399700	4400480	considers that
4400480	4401400	you can
4401400	4402020	essentially
4402020	4404540	secure these
4404540	4405740	routers and
4405740	4406400	secure the
4406400	4406820	hosts
4406820	4407140	right
4407140	4408560	but what you
4408560	4409280	cannot secure
4409280	4409980	fundamentally
4409980	4411000	is these
4411000	4412900	communication
4412900	4413580	links
4413580	4414960	so here
4414960	4415600	from the
4415600	4416120	host to
4416120	4416240	the
4416240	4416380	right
4416380	4416620	and I
4416620	4416960	imagine
4416960	4418400	that this
4418400	4418880	picture really
4418880	4419300	shows you
4419300	4419640	more like
4419640	4420620	an organizational
4420620	4421060	network
4421060	4421380	right
4421380	4422220	think about
4422220	4423080	this is like
4423080	4423520	UCI
4423520	4425440	and this is
4425440	4426160	UCLA
4426160	4428220	and in
4428220	4428840	between here
4428840	4429400	it's only
4429400	4430320	a short
4430320	4431160	yellow line
4431160	4431720	but this
4431720	4432280	is in fact
4432280	4433360	a potentially
4433360	4434260	giant distance
4434260	4435220	right
4435220	4436020	many hops
4436020	4437080	it is the
4437080	4437440	internet
4437440	4438100	in between
4438100	4439380	so we don't
4439380	4440240	trust anything
4440240	4440600	that is
4440600	4441360	between
4441360	4442200	the boundary
4442200	4442920	of UCI
4442920	4443500	and UCLA
4443500	4444520	but we also
4444520	4445160	don't trust
4445160	4446420	anything here
4446420	4447340	within UCI
4447340	4448220	because no
4448220	4449180	we're using
4449180	4450380	the ether
4450380	4452300	and you know
4452300	4452860	maybe we don't
4452860	4453320	even trust
